ambient_temp,humidity,body_temp,duration,hour,heat_index,temp_humidity_stress,body_temp_deviation,time_of_day,wbgt,feels_like_delta,body_heat_ratio,rh_temp_product,cooling_capacity,is_afternoon,city,activity_level,risk_label
42.79,98.0,41.92,177.1,10,65.0,41.934,4.92,0,40.0,22.21,0.9797,4193.4,2.0,0,Hyderabad,Moderate Work,Critical Risk
42.21,98.0,41.45,157.2,18,65.0,41.366,4.45,2,40.0,22.79,0.982,4136.6,2.0,0,Mumbai,Light Work,Critical Risk
31.96,70.31,37.64,81.2,17,40.4,22.471,0.64,2,28.82,8.44,1.1777,2247.1,29.7,0,Hyderabad,Heavy Work,Moderate Risk
32.89,57.82,38.34,65.4,14,38.49,19.017,1.34,1,28.21,5.6,1.1657,1901.7,42.2,1,Bhubaneswar,Rest,Moderate Risk
31.2,65.08,37.74,106.6,20,36.66,20.305,0.74,2,27.5,5.46,1.2096,2030.5,34.9,0,Chennai,Moderate Work,Moderate Risk
37.13,47.03,37.81,37.4,13,44.64,17.462,0.81,1,30.6,7.51,1.0183,1746.2,53.0,1,Nagpur,Rest,High Risk
32.7,56.57,37.5,28.7,19,37.63,18.498,0.5,2,27.88,4.93,1.1468,1849.8,43.4,0,Nagpur,Light Work,Moderate Risk
37.54,37.64,39.28,89.3,14,41.4,14.13,2.28,1,29.48,3.86,1.0464,1413.0,62.4,1,Jaipur,Light Work,High Risk
35.34,57.33,39.93,154.8,9,44.76,20.26,2.93,0,30.41,9.42,1.1299,2026.0,42.7,0,Delhi,Heavy Work,High Risk
35.44,41.8,37.47,9.7,1,38.64,14.814,0.47,3,28.32,3.2,1.0573,1481.4,58.2,0,Nagpur,Rest,Moderate Risk
35.31,45.78,39.48,151.7,20,39.78,16.165,2.48,2,28.8,4.47,1.1181,1616.5,54.2,0,Delhi,Heavy Work,High Risk
32.85,37.79,37.74,37.3,2,33.1,12.414,0.74,3,25.46,0.25,1.1489,1241.4,62.2,0,Delhi,Light Work,Moderate Risk
49.35,70.08,41.79,75.4,19,65.0,34.584,4.79,2,40.0,15.65,0.8468,3458.4,29.9,0,Jaipur,Moderate Work,Critical Risk
30.89,76.14,37.78,110.9,8,39.21,23.52,0.78,0,28.44,8.32,1.223,2352.0,23.9,0,Pune,Rest,Moderate Risk
29.44,66.1,36.26,39.6,19,32.92,19.46,-0.74,2,25.96,3.48,1.2317,1946.0,33.9,0,Kolkata,Heavy Work,Low Risk
45.17,67.29,40.01,146.2,9,65.0,30.395,3.01,0,40.0,19.83,0.8858,3039.5,32.7,0,Bhubaneswar,Heavy Work,Critical Risk
35.89,50.16,39.08,54.3,17,42.93,18.002,2.08,2,29.94,7.04,1.0889,1800.2,49.8,0,Pune,Moderate Work,High Risk
42.35,83.11,39.62,115.0,20,65.0,35.197,2.62,2,40.0,22.65,0.9355,3519.7,16.9,0,Bhubaneswar,Light Work,Critical Risk
25.48,47.04,36.35,53.7,19,26.11,11.986,-0.65,2,20.2,0.63,1.4266,1198.6,53.0,0,Delhi,Moderate Work,Low Risk
43.04,93.68,41.77,152.4,3,65.0,40.32,4.77,3,40.0,21.96,0.9705,4032.0,6.3,0,Ahmedabad,Moderate Work,Critical Risk
46.2,61.53,41.68,81.4,18,65.0,28.427,4.68,2,40.0,18.8,0.9022,2842.7,38.5,0,Delhi,Heavy Work,Critical Risk
48.17,63.87,39.83,163.1,8,65.0,30.766,2.83,0,40.0,16.83,0.8269,3076.6,36.1,0,Ahmedabad,Light Work,Critical Risk
32.28,66.17,37.85,86.3,13,39.82,21.36,0.85,1,28.65,7.54,1.1726,2136.0,33.8,1,Pune,Heavy Work,Moderate Risk
29.8,86.28,38.48,56.8,15,38.84,25.711,1.48,1,28.45,9.04,1.2913,2571.1,13.7,1,Mumbai,Heavy Work,Moderate Risk
45.41,71.62,41.92,111.8,8,65.0,32.523,4.92,0,40.0,19.59,0.9231,3252.3,28.4,0,Nagpur,Moderate Work,Critical Risk
30.07,16.8,36.09,54.7,12,28.22,5.052,-0.91,1,19.54,-1.85,1.2002,505.2,83.2,1,Delhi,Rest,Low Risk
26.46,18.95,37.06,31.8,13,25.72,5.014,0.06,1,17.2,-0.74,1.4006,501.4,81.0,1,Nagpur,Light Work,Low Risk
26.8,65.36,37.45,18.6,4,28.19,17.516,0.45,3,23.39,1.39,1.3974,1751.6,34.6,0,Hyderabad,Rest,Low Risk
27.78,41.75,36.77,31.7,11,27.59,11.598,-0.23,0,21.61,-0.19,1.3236,1159.8,58.2,1,Kolkata,Heavy Work,Low Risk
34.06,37.22,37.73,10.2,1,34.85,12.677,0.73,3,26.42,0.79,1.1078,1267.7,62.8,0,Jaipur,Rest,Moderate Risk
31.24,56.19,38.03,45.6,9,34.4,17.554,1.03,0,26.49,3.16,1.2173,1755.4,43.8,0,Pune,Light Work,Moderate Risk
31.35,40.77,37.77,31.3,20,31.5,12.781,0.77,2,24.6,0.15,1.2048,1278.1,59.2,0,Delhi,Moderate Work,Moderate Risk
37.01,52.17,38.87,149.5,10,46.94,19.308,1.87,0,31.24,9.93,1.0503,1930.8,47.8,0,Mumbai,Light Work,High Risk
32.89,13.73,36.68,3.1,12,30.55,4.516,-0.32,1,20.94,-2.34,1.1152,451.6,86.3,1,Nagpur,Moderate Work,Low Risk
25.89,55.17,36.16,10.1,10,26.65,14.284,-0.84,0,21.47,0.76,1.3967,1428.4,44.8,0,Chennai,Rest,Low Risk
46.25,96.21,40.15,169.9,11,65.0,44.497,3.15,0,40.0,18.75,0.8681,4449.7,3.8,1,Mumbai,Rest,Critical Risk
24.16,59.6,36.59,27.7,2,25.37,14.399,-0.41,3,20.33,1.21,1.5145,1439.9,40.4,0,Kolkata,Heavy Work,Low Risk
34.62,46.43,37.75,39.1,8,38.52,16.074,0.75,0,28.28,3.9,1.0904,1607.4,53.6,0,Nagpur,Heavy Work,Moderate Risk
27.73,52.14,36.09,28.4,22,28.33,14.458,-0.91,3,22.81,0.6,1.3015,1445.8,47.9,0,Delhi,Heavy Work,Low Risk
35.95,56.13,39.12,142.8,20,45.94,20.179,2.12,2,30.81,9.99,1.0882,2017.9,43.9,0,Mumbai,Rest,High Risk
29.45,38.01,37.13,18.4,21,28.88,11.194,0.13,3,22.57,-0.57,1.2608,1119.4,62.0,0,Jaipur,Moderate Work,Low Risk
30.77,18.46,37.13,42.4,13,28.83,5.68,0.13,1,20.42,-1.94,1.2067,568.0,81.5,1,Nagpur,Moderate Work,Low Risk
30.8,80.15,37.5,89.4,0,40.26,24.686,0.5,3,28.78,9.46,1.2175,2468.6,19.8,0,Mumbai,Rest,Moderate Risk
31.97,70.79,37.5,85.6,15,40.61,22.632,0.5,1,28.88,8.64,1.173,2263.2,29.2,1,Pune,Moderate Work,Moderate Risk
26.9,62.94,36.02,41.3,12,28.16,16.931,-0.98,1,23.23,1.26,1.339,1693.1,37.1,1,Chennai,Rest,Low Risk
30.86,55.78,37.94,69.8,20,33.58,17.214,0.94,2,26.09,2.72,1.2294,1721.4,44.2,0,Mumbai,Light Work,Moderate Risk
43.67,62.31,41.74,115.1,15,65.0,27.211,4.74,1,38.84,21.33,0.9558,2721.1,37.7,1,Mumbai,Light Work,Critical Risk
45.28,86.7,40.33,115.4,10,65.0,39.258,3.33,0,40.0,19.72,0.8907,3925.8,13.3,0,Ahmedabad,Moderate Work,Critical Risk
28.5,58.23,36.47,25.0,9,29.99,16.596,-0.53,0,24.21,1.49,1.2796,1659.6,41.8,0,Mumbai,Rest,Low Risk
35.1,46.8,37.28,26.3,17,39.69,16.427,0.28,2,28.76,4.59,1.0621,1642.7,53.2,0,Jaipur,Light Work,Moderate Risk
34.53,60.03,39.19,175.7,22,43.69,20.728,2.19,3,30.01,9.16,1.135,2072.8,40.0,0,Mumbai,Heavy Work,High Risk
29.23,29.69,36.62,6.7,1,28.05,8.678,-0.38,3,21.17,-1.18,1.2528,867.8,70.3,0,Chennai,Rest,Low Risk
35.67,43.31,39.29,43.7,0,39.65,15.449,2.29,3,28.75,3.98,1.1015,1544.9,56.7,0,Jaipur,Rest,High Risk
35.16,44.21,39.25,90.2,12,38.89,15.544,2.25,1,28.43,3.73,1.1163,1554.4,55.8,1,Pune,Heavy Work,High Risk
24.79,54.0,36.02,10.8,16,25.81,13.387,-0.98,1,20.34,1.02,1.453,1338.7,46.0,1,Nagpur,Light Work,Low Risk
41.48,98.0,40.69,93.1,21,65.0,40.65,3.69,3,40.0,23.52,0.981,4065.0,2.0,0,Chennai,Light Work,Critical Risk
25.86,12.46,36.7,9.7,6,25.13,3.222,-0.3,0,15.52,-0.73,1.4192,322.2,87.5,0,Ahmedabad,Light Work,Low Risk
47.52,84.27,41.55,132.9,1,65.0,40.045,4.55,3,40.0,17.48,0.8744,4004.5,15.7,0,Nagpur,Heavy Work,Critical Risk
33.77,43.76,37.25,115.3,22,36.02,14.778,0.25,3,27.14,2.25,1.1031,1477.8,56.2,0,Bhubaneswar,Rest,Moderate Risk
42.89,78.6,41.35,66.3,0,65.0,33.712,4.35,3,40.0,22.11,0.9641,3371.2,21.4,0,Chennai,Light Work,Critical Risk
35.41,46.26,39.03,119.3,11,40.18,16.381,2.03,0,28.96,4.77,1.1022,1638.1,53.7,1,Ahmedabad,Light Work,High Risk
45.14,67.27,39.55,174.0,23,65.0,30.366,2.55,3,40.0,19.86,0.8762,3036.6,32.7,0,Nagpur,Light Work,Critical Risk
49.76,70.84,41.71,81.0,16,65.0,35.25,4.71,1,40.0,15.24,0.8382,3525.0,29.2,1,Chennai,Moderate Work,Critical Risk
32.12,55.31,37.7,13.9,16,35.98,17.766,0.7,1,27.19,3.86,1.1737,1776.6,44.7,1,Mumbai,Rest,Moderate Risk
33.93,65.88,39.04,147.9,3,44.56,22.353,2.04,3,30.17,10.63,1.1506,2235.3,34.1,0,Mumbai,Heavy Work,High Risk
36.64,45.36,38.26,57.5,13,42.65,16.62,1.26,1,29.92,6.01,1.0442,1662.0,54.6,1,Pune,Moderate Work,High Risk
44.9,73.48,40.47,113.4,11,65.0,32.993,3.47,0,40.0,20.1,0.9013,3299.3,26.5,1,Kolkata,Moderate Work,Critical Risk
34.58,62.95,39.35,171.3,22,45.2,21.768,2.35,3,30.42,10.62,1.1379,2176.8,37.0,0,Mumbai,Rest,High Risk
33.24,52.36,38.31,2.9,18,37.5,17.404,1.31,2,27.84,4.26,1.1525,1740.4,47.6,0,Chennai,Moderate Work,Moderate Risk
41.9,67.78,41.79,78.5,8,65.0,28.4,4.79,0,37.95,23.1,0.9974,2840.0,32.2,0,Delhi,Rest,Critical Risk
42.38,75.59,42.03,116.7,3,65.0,32.035,5.03,3,39.45,22.62,0.9917,3203.5,24.4,0,Pune,Moderate Work,Critical Risk
36.55,48.67,39.24,63.0,1,43.93,17.789,2.24,3,30.32,7.38,1.0736,1778.9,51.3,0,Kolkata,Heavy Work,High Risk
30.42,50.27,38.25,103.7,2,31.73,15.292,1.25,3,25.02,1.31,1.2574,1529.2,49.7,0,Mumbai,Heavy Work,Moderate Risk
23.05,56.08,37.12,14.7,6,24.94,12.926,0.12,0,18.95,1.89,1.6104,1292.6,43.9,0,Kolkata,Moderate Work,Low Risk
45.81,70.48,41.59,99.1,19,65.0,32.287,4.59,2,40.0,19.19,0.9079,3228.7,29.5,0,Hyderabad,Moderate Work,Critical Risk
43.56,55.85,40.86,127.6,10,65.0,24.328,3.86,0,37.77,21.44,0.938,2432.8,44.1,0,Mumbai,Moderate Work,Critical Risk
49.86,81.43,41.16,142.2,20,65.0,40.601,4.16,2,40.0,15.14,0.8255,4060.1,18.6,0,Chennai,Light Work,Critical Risk
45.18,82.66,40.35,165.7,4,65.0,37.346,3.35,3,40.0,19.82,0.8931,3734.6,17.3,0,Jaipur,Rest,Critical Risk
48.83,68.79,42.0,171.2,23,65.0,33.59,5.0,3,40.0,16.17,0.8601,3359.0,31.2,0,Chennai,Light Work,Critical Risk
35.61,52.23,39.38,57.1,16,43.13,18.599,2.38,1,29.98,7.52,1.1059,1859.9,47.8,1,Pune,Moderate Work,High Risk
31.07,57.8,37.82,48.2,21,34.45,17.958,0.82,3,26.53,3.38,1.2173,1795.8,42.2,0,Nagpur,Rest,Moderate Risk
34.87,33.56,37.28,38.1,8,35.27,11.702,0.28,0,26.51,0.4,1.0691,1170.2,66.4,0,Jaipur,Heavy Work,Moderate Risk
29.54,31.75,36.73,44.6,15,28.45,9.379,-0.27,1,21.74,-1.09,1.2434,937.9,68.2,1,Kolkata,Moderate Work,Low Risk
46.7,87.31,40.76,151.8,15,65.0,40.774,3.76,1,40.0,18.3,0.8728,4077.4,12.7,1,Mumbai,Moderate Work,Critical Risk
24.3,51.55,36.34,33.0,20,25.53,12.527,-0.66,2,19.63,1.23,1.4955,1252.7,48.5,0,Nagpur,Rest,Low Risk
32.59,53.17,38.05,82.3,16,36.36,17.328,1.05,1,27.35,3.77,1.1675,1732.8,46.8,1,Kolkata,Moderate Work,Moderate Risk
26.77,45.68,36.53,3.2,0,26.98,12.229,-0.47,3,21.19,0.21,1.3646,1222.9,54.3,0,Chennai,Rest,Low Risk
31.4,56.36,36.96,68.8,2,34.77,17.697,-0.04,3,26.66,3.37,1.1771,1769.7,43.6,0,Kolkata,Rest,Moderate Risk
32.69,66.12,38.03,66.9,18,40.95,21.615,1.03,2,29.03,8.26,1.1634,2161.5,33.9,0,Jaipur,Heavy Work,Moderate Risk
36.37,51.97,38.58,92.3,7,45.04,18.901,1.58,0,30.63,8.67,1.0608,1890.1,48.0,0,Jaipur,Rest,High Risk
36.14,54.0,38.85,177.7,9,45.41,19.516,1.85,0,30.7,9.27,1.075,1951.6,46.0,0,Mumbai,Rest,High Risk
42.61,74.29,40.52,166.4,1,65.0,31.655,3.52,3,39.5,22.39,0.951,3165.5,25.7,0,Hyderabad,Light Work,Critical Risk
35.02,34.97,37.33,58.1,18,35.86,12.246,0.33,2,26.87,0.84,1.066,1224.6,65.0,0,Jaipur,Moderate Work,Moderate Risk
40.85,90.0,39.94,141.2,22,65.0,36.765,2.94,3,39.77,24.15,0.9777,3676.5,10.0,0,Pune,Rest,Critical Risk
35.79,49.54,39.79,159.5,23,42.4,17.73,2.79,3,29.76,6.61,1.1118,1773.0,50.5,0,Kolkata,Heavy Work,High Risk
46.35,85.1,39.69,155.8,0,65.0,39.444,2.69,3,40.0,18.65,0.8563,3944.4,14.9,0,Hyderabad,Rest,Critical Risk
23.61,18.59,35.91,21.6,15,24.21,4.389,-1.09,1,14.95,0.6,1.521,438.9,81.4,1,Ahmedabad,Light Work,Low Risk
34.59,47.74,37.72,62.5,7,38.91,16.513,0.72,0,28.43,4.32,1.0905,1651.3,52.3,0,Ahmedabad,Light Work,Moderate Risk
35.78,50.08,39.11,72.6,13,42.61,17.919,2.11,1,29.83,6.83,1.0931,1791.9,49.9,1,Pune,Rest,High Risk
41.44,68.6,40.6,99.8,18,65.0,28.428,3.6,2,37.62,23.56,0.9797,2842.8,31.4,0,Ahmedabad,Moderate Work,Critical Risk
27.0,29.18,36.37,59.7,8,26.39,7.879,-0.63,0,19.25,-0.61,1.347,787.9,70.8,0,Bhubaneswar,Heavy Work,Low Risk
43.19,96.87,40.99,152.7,20,65.0,41.838,3.99,2,40.0,21.81,0.9491,4183.8,3.1,0,Bhubaneswar,Moderate Work,Critical Risk
27.81,49.28,37.2,47.8,7,28.18,13.705,0.2,0,22.55,0.37,1.3376,1370.5,50.7,0,Kolkata,Moderate Work,Low Risk
40.95,92.87,41.6,131.5,1,65.0,38.03,4.6,3,40.0,24.05,1.0159,3803.0,7.1,0,Chennai,Rest,Critical Risk
31.24,48.01,38.26,80.1,4,32.62,14.998,1.26,3,25.47,1.38,1.2247,1499.8,52.0,0,Hyderabad,Moderate Work,Moderate Risk
35.98,41.65,39.74,62.6,20,39.69,14.986,2.74,2,28.77,3.71,1.1045,1498.6,58.4,0,Ahmedabad,Light Work,High Risk
44.99,55.96,40.92,93.5,14,65.0,25.176,3.92,1,39.1,20.01,0.9095,2517.6,44.0,1,Ahmedabad,Light Work,Critical Risk
48.4,83.86,40.87,80.9,16,65.0,40.588,3.87,1,40.0,16.6,0.8444,4058.8,16.1,1,Nagpur,Light Work,Critical Risk
35.29,52.71,39.32,81.0,7,42.51,18.601,2.32,0,29.75,7.22,1.1142,1860.1,47.3,0,Delhi,Light Work,High Risk
39.75,87.09,41.42,175.3,12,65.0,34.618,4.42,1,38.33,25.25,1.042,3461.8,12.9,1,Mumbai,Moderate Work,Critical Risk
49.13,68.49,41.05,135.1,9,65.0,33.649,4.05,0,40.0,15.87,0.8355,3364.9,31.5,0,Ahmedabad,Light Work,Critical Risk
35.92,45.35,39.8,34.3,3,40.97,16.29,2.8,3,29.28,5.05,1.108,1629.0,54.6,0,Hyderabad,Rest,High Risk
29.37,42.41,36.72,1.0,15,29.24,12.456,-0.28,1,23.09,-0.13,1.2503,1245.6,57.6,1,Pune,Moderate Work,Low Risk
37.46,49.13,39.18,133.8,14,46.58,18.404,2.18,1,31.21,9.12,1.0459,1840.4,50.9,1,Jaipur,Light Work,High Risk
30.08,29.52,36.84,2.7,12,28.79,8.88,-0.16,1,21.85,-1.29,1.2247,888.0,70.5,1,Mumbai,Heavy Work,Low Risk
26.86,34.36,36.15,56.8,9,26.51,9.229,-0.85,0,19.86,-0.35,1.3459,922.9,65.6,0,Jaipur,Light Work,Low Risk
27.05,54.55,36.89,3.3,0,27.76,14.756,-0.11,3,22.46,0.71,1.3638,1475.6,45.5,0,Chennai,Heavy Work,Low Risk
36.2,53.72,38.66,63.3,23,45.44,19.447,1.66,3,30.72,9.24,1.068,1944.7,46.3,0,Jaipur,Heavy Work,High Risk
28.86,36.89,36.84,45.0,17,28.21,10.646,-0.16,2,21.91,-0.65,1.2765,1064.6,63.1,0,Bhubaneswar,Heavy Work,Low Risk
32.54,58.13,37.32,48.6,8,37.76,18.916,0.32,0,27.93,5.22,1.1469,1891.6,41.9,0,Mumbai,Heavy Work,Moderate Risk
30.31,67.76,37.4,83.9,3,35.23,20.538,0.4,3,26.96,4.92,1.2339,2053.8,32.2,0,Chennai,Rest,Moderate Risk
30.3,39.39,36.74,21.5,3,29.97,11.935,-0.26,3,23.49,-0.33,1.2125,1193.5,60.6,0,Delhi,Heavy Work,Low Risk
46.62,55.49,41.1,173.4,3,65.0,25.869,4.1,3,40.0,18.38,0.8816,2586.9,44.5,0,Delhi,Light Work,Critical Risk
36.99,35.47,38.36,159.4,19,39.49,13.12,1.36,2,28.63,2.5,1.037,1312.0,64.5,0,Jaipur,Moderate Work,High Risk
28.31,24.06,37.19,55.3,18,27.08,6.811,0.19,2,19.52,-1.23,1.3137,681.1,75.9,0,Nagpur,Heavy Work,Low Risk
32.27,68.43,37.27,81.7,14,40.62,22.082,0.27,1,28.9,8.35,1.1549,2208.2,31.6,1,Pune,Light Work,Moderate Risk
33.03,45.93,38.05,114.6,6,35.24,15.171,1.05,0,26.79,2.21,1.152,1517.1,54.1,0,Jaipur,Moderate Work,Moderate Risk
27.21,64.12,36.6,1.2,0,28.69,17.447,-0.4,3,23.65,1.48,1.3451,1744.7,35.9,0,Kolkata,Rest,Low Risk
42.16,98.0,41.35,103.9,14,65.0,41.317,4.35,1,40.0,22.84,0.9808,4131.7,2.0,1,Kolkata,Heavy Work,Critical Risk
29.59,53.78,37.05,57.0,20,31.02,15.914,0.05,2,24.69,1.43,1.2521,1591.4,46.2,0,Nagpur,Light Work,Low Risk
24.1,33.43,36.96,31.6,9,25.16,8.057,-0.04,0,17.4,1.06,1.5336,805.7,66.6,0,Hyderabad,Moderate Work,Low Risk
29.69,34.19,37.07,36.0,21,28.79,10.151,0.07,3,22.23,-0.9,1.2486,1015.1,65.8,0,Chennai,Moderate Work,Low Risk
38.77,43.29,39.71,32.6,12,46.95,16.784,2.71,1,31.48,8.18,1.0242,1678.4,56.7,1,Nagpur,Rest,High Risk
26.31,66.01,36.46,27.0,14,27.55,17.367,-0.54,1,23.0,1.24,1.3858,1736.7,34.0,1,Bhubaneswar,Rest,Low Risk
45.65,56.07,41.4,114.1,21,65.0,25.596,4.4,3,39.72,19.35,0.9069,2559.6,43.9,0,Pune,Rest,Critical Risk
45.14,71.64,41.11,102.0,21,65.0,32.338,4.11,3,40.0,19.86,0.9107,3233.8,28.4,0,Delhi,Heavy Work,Critical Risk
32.14,31.44,37.43,18.7,1,31.15,10.105,0.43,3,23.87,-0.99,1.1646,1010.5,68.6,0,Pune,Heavy Work,Low Risk
46.88,91.01,40.57,111.1,5,65.0,42.665,3.57,0,40.0,18.12,0.8654,4266.5,9.0,0,Delhi,Moderate Work,Critical Risk
30.93,60.79,38.03,73.4,21,34.89,18.802,1.03,3,26.75,3.96,1.2296,1880.2,39.2,0,Hyderabad,Moderate Work,Moderate Risk
31.27,76.37,38.17,71.8,8,40.47,23.881,1.17,0,28.83,9.2,1.2207,2388.1,23.6,0,Pune,Heavy Work,Moderate Risk
45.65,56.2,40.15,82.1,11,65.0,25.655,3.15,0,39.74,19.35,0.8795,2565.5,43.8,1,Pune,Rest,Critical Risk
26.62,21.1,37.39,20.5,11,25.89,5.617,0.39,0,17.69,-0.73,1.4046,561.7,78.9,1,Delhi,Light Work,Low Risk
30.26,50.75,36.31,20.6,1,31.57,15.357,-0.69,3,24.94,1.31,1.1999,1535.7,49.2,0,Jaipur,Heavy Work,Low Risk
34.84,49.15,37.62,114.1,4,39.98,17.124,0.62,3,28.85,5.14,1.0798,1712.4,50.9,0,Chennai,Heavy Work,Moderate Risk
48.04,92.87,40.2,82.9,16,65.0,44.615,3.2,1,40.0,16.96,0.8368,4461.5,7.1,1,Pune,Light Work,Critical Risk
32.78,62.73,38.43,20.8,4,39.93,20.563,1.43,3,28.71,7.15,1.1724,2056.3,37.3,0,Bhubaneswar,Rest,Moderate Risk
38.2,42.21,39.97,60.2,7,44.95,16.124,2.97,0,30.8,6.75,1.0463,1612.4,57.8,0,Jaipur,Moderate Work,High Risk
31.67,65.01,37.74,6.8,9,37.81,20.589,0.74,0,27.94,6.14,1.1917,2058.9,35.0,0,Ahmedabad,Moderate Work,Moderate Risk
29.38,40.11,37.29,29.9,18,29.01,11.784,0.29,2,22.79,-0.37,1.2692,1178.4,59.9,0,Mumbai,Heavy Work,Low Risk
44.48,78.06,40.44,157.4,20,65.0,34.721,3.44,2,40.0,20.52,0.9092,3472.1,21.9,0,Bhubaneswar,Heavy Work,Critical Risk
30.42,51.17,36.95,31.8,11,31.89,15.566,-0.05,0,25.13,1.47,1.2147,1556.6,48.8,1,Mumbai,Moderate Work,Low Risk
32.1,54.87,37.4,16.2,21,35.81,17.613,0.4,3,27.12,3.71,1.1651,1761.3,45.1,0,Ahmedabad,Moderate Work,Moderate Risk
46.16,90.09,41.28,158.2,13,65.0,41.586,4.28,1,40.0,18.84,0.8943,4158.6,9.9,1,Chennai,Light Work,Critical Risk
34.89,58.13,38.55,121.8,9,43.85,20.282,1.55,0,30.1,8.96,1.1049,2028.2,41.9,0,Hyderabad,Rest,High Risk
30.58,41.24,37.61,40.4,10,30.55,12.611,0.61,0,23.99,-0.03,1.2299,1261.1,58.8,0,Mumbai,Light Work,Moderate Risk
47.59,71.66,41.68,66.1,10,65.0,34.103,4.68,0,40.0,17.41,0.8758,3410.3,28.3,0,Hyderabad,Light Work,Critical Risk
43.4,91.58,40.86,110.3,9,65.0,39.746,3.86,0,40.0,21.6,0.9415,3974.6,8.4,0,Kolkata,Heavy Work,Critical Risk
37.43,47.65,39.07,147.4,18,45.73,17.835,2.07,2,30.96,8.3,1.0438,1783.5,52.4,0,Ahmedabad,Light Work,High Risk
30.08,29.37,36.88,11.7,17,28.78,8.834,-0.12,2,21.82,-1.3,1.2261,883.4,70.6,0,Ahmedabad,Rest,Low Risk
26.71,35.23,37.15,47.3,18,26.45,9.41,0.15,2,19.85,-0.26,1.3909,941.0,64.8,0,Ahmedabad,Rest,Low Risk
41.54,54.27,41.99,104.0,23,63.73,22.544,4.99,3,35.67,22.19,1.0108,2254.4,45.7,0,Jaipur,Rest,Critical Risk
34.89,12.96,36.43,17.6,13,32.35,4.522,-0.57,1,22.2,-2.54,1.0441,452.2,87.0,1,Jaipur,Moderate Work,Low Risk
31.22,68.28,37.49,18.8,19,37.66,21.317,0.49,2,27.89,6.44,1.2008,2131.7,31.7,0,Hyderabad,Moderate Work,Moderate Risk
30.79,51.98,37.58,23.7,9,32.66,16.005,0.58,0,25.57,1.87,1.2205,1600.5,48.0,0,Hyderabad,Light Work,Moderate Risk
32.95,55.79,37.77,119.4,17,37.95,18.383,0.77,2,28.01,5.0,1.1463,1838.3,44.2,0,Kolkata,Rest,Moderate Risk
28.26,49.44,37.48,14.5,17,28.69,13.972,0.48,2,22.97,0.43,1.3263,1397.2,50.6,0,Pune,Moderate Work,Low Risk
42.7,92.88,39.97,114.0,18,65.0,39.66,2.97,2,40.0,22.3,0.9361,3966.0,7.1,0,Chennai,Moderate Work,Critical Risk
32.75,53.23,38.05,117.4,2,36.71,17.433,1.05,3,27.51,3.96,1.1618,1743.3,46.8,0,Pune,Moderate Work,Moderate Risk
34.66,52.18,37.86,58.1,5,40.71,18.086,0.86,0,29.11,6.05,1.0923,1808.6,47.8,0,Delhi,Light Work,Moderate Risk
36.3,47.32,38.09,139.9,7,42.69,17.177,1.09,0,29.9,6.39,1.0493,1717.7,52.7,0,Bhubaneswar,Rest,High Risk
32.46,23.04,36.65,31.7,18,30.63,7.479,-0.35,2,22.65,-1.83,1.1291,747.9,77.0,0,Hyderabad,Moderate Work,Low Risk
32.03,43.22,38.24,11.5,14,32.93,13.843,1.24,1,25.53,0.9,1.1939,1384.3,56.8,1,Jaipur,Heavy Work,Moderate Risk
30.44,53.79,38.2,70.2,8,32.41,16.374,1.2,0,25.47,1.97,1.2549,1637.4,46.2,0,Hyderabad,Rest,Moderate Risk
30.73,39.28,37.11,31.1,1,30.47,12.071,0.11,3,23.85,-0.26,1.2076,1207.1,60.7,0,Pune,Rest,Low Risk
42.25,69.71,39.97,108.8,21,65.0,29.452,2.97,3,38.54,22.75,0.946,2945.2,30.3,0,Hyderabad,Rest,Critical Risk
37.17,49.76,38.45,107.3,4,46.12,18.496,1.45,3,31.04,8.95,1.0344,1849.6,50.2,0,Hyderabad,Moderate Work,High Risk
30.36,57.94,38.0,22.0,21,33.1,17.591,1.0,3,25.89,2.74,1.2516,1759.1,42.1,0,Bhubaneswar,Heavy Work,Moderate Risk
28.53,60.95,36.99,55.6,21,30.39,17.389,-0.01,3,24.54,1.86,1.2965,1738.9,39.0,0,Kolkata,Moderate Work,Low Risk
37.04,47.91,39.2,69.4,2,44.84,17.746,2.2,3,30.65,7.8,1.0583,1774.6,52.1,0,Nagpur,Light Work,High Risk
35.94,40.5,38.74,159.6,3,39.2,14.556,1.74,3,28.56,3.26,1.0779,1455.6,59.5,0,Nagpur,Heavy Work,High Risk
23.97,63.28,36.32,40.6,21,25.16,15.168,-0.68,3,20.52,1.19,1.5152,1516.8,36.7,0,Chennai,Moderate Work,Low Risk
25.33,17.63,36.15,29.0,15,25.02,4.466,-0.85,1,16.11,-0.31,1.4272,446.6,82.4,1,Bhubaneswar,Moderate Work,Low Risk
30.55,57.74,37.73,104.3,15,33.41,17.64,0.73,1,26.04,2.86,1.235,1764.0,42.3,1,Nagpur,Rest,Moderate Risk
33.16,45.27,38.09,40.1,20,35.3,15.012,1.09,2,26.82,2.14,1.1487,1501.2,54.7,0,Kolkata,Heavy Work,Moderate Risk
37.8,44.82,38.14,151.8,17,45.26,16.942,1.14,2,30.86,7.46,1.009,1694.2,55.2,0,Delhi,Heavy Work,High Risk
45.99,77.28,41.06,92.0,22,65.0,35.541,4.06,3,40.0,19.01,0.8928,3554.1,22.7,0,Kolkata,Moderate Work,Critical Risk
