ambient_temp,humidity,body_temp,duration,hour,heat_index,risk_label
42.7,53.6,38.0,45.0,12,67.7,2
25.7,49.1,36.7,20.0,6,26.32,0
43.0,71.3,38.4,60.0,16,89.51,2
49.2,97.3,39.9,90.0,15,190.01,3
47.5,77.3,40.0,120.0,12,129.47,3
25.1,52.7,37.1,5.0,6,25.99,0
25.8,23.1,37.1,10.0,10,25.49,0
45.8,93.7,39.5,60.0,16,147.52,3
25.7,46.8,36.8,10.0,9,26.25,0
26.9,25.8,37.4,15.0,9,26.21,0
50.0,76.0,39.5,75.0,14,146.65,3
26.3,53.4,37.1,20.0,7,26.95,0
25.4,42.3,36.4,10.0,10,25.94,0
43.8,85.6,40.6,90.0,13,115.86,3
25.5,32.7,36.6,10.0,8,25.69,0
40.2,67.2,40.2,120.0,12,70.1,3
30.7,53.1,37.4,45.0,10,32.72,1
25.4,39.3,36.5,20.0,6,25.85,0
43.3,60.1,38.5,45.0,12,77.31,2
43.5,26.0,29.91,7.0,14,48.03,1
32.3,41.0,31.01,1.0,13,32.91,1
32.2,57.6,37.3,15.0,13,36.81,1
25.8,43.7,36.9,5.0,8,26.21,0
42.0,68.3,38.8,60.0,11,80.27,2
32.3,39.0,31.69,1.2,20,32.53,1
32.3,41.0,30.67,30.9,21,32.91,1
42.0,30.0,35.45,5.0,14,47.23,1
41.8,68.3,38.0,45.0,15,79.22,2
25.2,43.3,36.4,20.0,9,25.86,0
28.0,22.0,36.2,15.0,7,26.8,0
25.1,21.5,37.0,10.0,10,25.07,0
32.3,39.0,31.67,1.2,20,32.53,1
43.5,26.0,31.07,7.0,14,48.03,1
32.6,65.7,37.8,30.0,9,40.54,1
42.5,27.0,33.07,7.3,14,46.59,1
37.3,81.9,38.0,45.0,16,69.28,2
42.5,69.8,38.8,90.0,12,84.76,2
26.6,23.2,37.2,5.0,10,25.94,0
35.6,76.7,38.2,45.0,15,56.97,2
26.9,38.4,37.1,5.0,8,26.71,0
32.3,39.0,31.47,1.3,20,32.53,1
27.7,24.3,36.4,10.0,9,26.66,0
38.0,79.0,38.0,30.0,15,70.35,2
32.3,39.0,31.43,5.7,20,32.53,1
26.5,22.1,36.6,10.0,6,25.85,0
26.2,39.2,37.3,20.0,10,26.29,0
37.7,62.6,38.4,45.0,15,55.67,2
40.4,64.6,39.2,75.0,16,68.53,3
38.5,61.4,38.4,30.0,14,57.84,2
26.3,20.1,36.9,5.0,8,25.67,0
41.0,82.4,39.2,75.0,16,91.56,3
41.7,60.0,38.0,45.0,12,69.85,2
27.0,28.2,36.6,10.0,8,26.35,0
26.2,41.5,37.2,20.0,7,26.38,0
26.3,35.2,36.5,10.0,9,26.2,0
26.6,27.9,36.3,20.0,6,26.1,0
30.2,46.0,29.69,1.3,10,30.72,1
39.8,50.9,38.0,60.0,12,54.76,2
37.4,62.7,37.4,45.0,11,54.62,1
25.8,56.7,36.9,5.0,6,26.62,0
40.6,33.0,34.33,4.3,14,45.82,1
39.1,51.4,38.5,30.0,16,52.83,2
32.3,40.0,30.45,0.5,13,32.71,1
32.3,39.0,31.25,5.4,20,32.53,1
32.3,39.0,30.53,0.1,20,32.53,1
25.5,20.9,36.5,5.0,9,25.25,0
30.3,35.0,37.9,20.0,14,29.48,1
25.7,33.0,37.1,10.0,8,25.8,0
35.2,38.0,27.31,2.8,14,36.99,1
25.0,51.1,37.0,20.0,10,25.91,0
26.3,38.4,37.3,10.0,7,26.32,0
38.2,65.6,38.2,90.0,13,59.87,2
26.1,49.3,36.4,5.0,6,26.61,0
25.0,29.6,36.8,15.0,7,25.36,0
26.5,41.7,36.1,15.0,8,26.59,0
38.0,34.0,30.09,9.4,14,40.89,1
40.5,73.5,39.6,105.0,15,78.12,3
26.0,28.1,36.6,10.0,6,25.78,0
25.1,27.8,36.1,15.0,8,25.33,0
36.8,82.1,38.6,60.0,11,66.83,2
49.7,72.6,40.1,90.0,17,136.92,3
32.3,39.0,31.61,1.8,20,32.53,1
26.2,51.1,36.1,5.0,10,26.77,0
26.3,43.6,36.7,5.0,7,26.53,0
27.4,26.9,37.2,15.0,10,26.56,0
26.7,40.9,37.1,10.0,6,26.69,0
25.1,46.7,36.9,20.0,7,25.89,0
41.7,69.0,38.1,60.0,12,79.49,2
38.1,55.2,38.8,30.0,11,52.08,2
33.3,40.0,26.11,2.0,14,34.26,1
46.9,63.8,40.9,120.0,15,101.65,3
32.4,37.6,37.2,30.0,9,32.42,1
38.0,50.4,38.4,60.0,14,48.83,2
26.5,47.4,36.9,20.0,9,26.84,0
35.0,63.4,38.0,60.0,12,46.75,2
44.5,81.4,40.7,75.0,12,114.22,3
39.5,35.0,36.39,4.0,14,44.42,1
40.3,56.1,38.6,90.0,16,60.54,2
28.0,21.0,37.4,15.0,6,26.77,0
26.1,36.2,36.7,20.0,6,26.12,0
31.8,40.0,30.51,0.2,13,31.99,1
26.0,30.7,36.8,10.0,8,25.87,0
48.6,97.6,40.5,90.0,14,184.28,3
26.6,35.9,36.2,15.0,10,26.41,0
25.0,45.5,36.7,20.0,9,25.81,0
25.9,56.9,36.3,15.0,6,26.72,0
32.3,39.0,30.73,0.3,20,32.53,1
43.3,76.4,38.0,30.0,16,98.3,2
26.0,36.7,36.1,5.0,7,26.08,0
40.3,60.9,38.9,60.0,12,64.67,2
25.8,22.2,36.5,10.0,9,25.46,0
32.3,41.0,26.41,1.4,14,32.91,1
47.4,68.8,40.6,105.0,16,113.14,3
38.0,82.3,38.0,45.0,14,73.46,2
37.9,59.7,38.4,60.0,12,54.39,2
27.3,20.8,37.0,5.0,10,26.3,0
36.2,79.0,38.3,90.0,12,61.37,2
41.0,95.6,40.7,105.0,13,109.57,3
27.0,35.4,36.1,5.0,9,26.65,0
37.5,47.2,37.4,15.0,10,45.69,1
43.5,27.0,25.47,6.7,14,48.64,1
43.0,59.4,38.5,30.0,14,75.11,2
35.9,75.1,38.3,60.0,14,57.17,2
31.8,40.0,30.85,29.1,21,31.99,1
26.2,27.8,37.2,5.0,10,25.87,0
47.0,73.9,40.3,105.0,12,119.43,3
34.6,56.3,37.2,30.0,9,42.24,1
30.2,46.0,29.45,5.5,10,30.72,1
31.8,41.0,30.63,30.2,21,32.17,1
32.3,39.0,31.39,9.9,20,32.53,1
45.5,80.0,40.5,90.0,12,119.26,3
32.3,39.0,31.43,4.9,20,32.53,1
49.8,78.2,40.9,120.0,12,149.89,3
26.5,48.0,37.4,15.0,10,26.87,0
41.5,90.8,39.8,120.0,14,106.45,3
26.6,40.5,37.3,15.0,7,26.6,0
36.3,63.2,38.6,60.0,14,50.99,2
26.8,33.1,36.9,20.0,10,26.42,0
26.0,33.3,36.5,15.0,6,25.96,0
42.8,86.2,40.1,120.0,16,109.3,3
32.3,40.0,31.69,14.0,20,32.71,1
43.2,66.9,38.6,30.0,11,84.99,2
42.5,72.1,39.3,90.0,14,87.64,3
31.0,35.7,37.5,30.0,14,30.34,1
32.3,39.0,31.69,8.9,20,32.53,1
26.9,42.7,36.5,20.0,8,26.92,0
26.9,20.5,36.2,5.0,10,26.04,0
25.1,38.3,37.2,10.0,10,25.68,0
35.8,62.9,38.9,45.0,12,49.1,2
32.3,39.0,31.71,9.2,20,32.53,1
30.2,46.0,29.45,5.3,10,30.72,1
30.2,46.0,29.65,7.0,10,30.72,1
32.3,39.0,30.51,8.2,20,32.53,1
32.3,39.0,30.51,10.7,20,32.53,1
32.3,41.0,30.47,31.7,21,32.91,1
26.2,38.4,37.3,20.0,9,26.26,0
43.5,27.0,35.09,6.5,14,48.64,1
39.2,57.3,38.4,60.0,15,57.38,2
32.8,41.0,26.23,1.6,14,33.68,1
42.4,97.9,39.3,75.0,16,124.77,3
26.1,23.6,36.8,5.0,10,25.67,0
41.4,74.0,40.0,105.0,14,83.67,3
40.4,74.9,38.4,90.0,11,79.1,2
26.8,39.6,36.5,10.0,7,26.7,0
35.8,51.9,38.4,90.0,12,43.48,2
26.0,46.2,36.2,5.0,6,26.43,0
30.2,46.0,29.49,7.4,10,30.72,1
32.3,39.0,30.53,8.4,20,32.53,1
25.9,40.3,36.5,15.0,10,26.16,0
29.8,47.0,29.59,0.2,10,30.33,1
34.9,62.8,37.5,45.0,13,46.12,1
30.2,46.0,29.49,6.7,10,30.72,1
32.3,39.0,30.53,10.5,20,32.53,1
35.1,51.8,38.6,30.0,12,41.64,2
37.4,45.5,37.4,20.0,9,44.58,1
26.0,38.9,36.7,10.0,9,26.16,0
26.9,25.7,36.1,15.0,9,26.2,0
40.3,88.7,40.5,105.0,14,94.93,3
32.3,38.0,30.73,0.5,20,32.35,1
36.4,65.6,37.8,15.0,13,52.84,1
27.0,32.6,36.8,20.0,7,26.52,0
40.5,64.7,38.8,30.0,12,69.08,2
42.5,28.0,34.75,5.2,14,47.15,1
29.5,43.0,37.2,20.0,9,29.45,1
25.6,20.6,37.0,20.0,9,25.29,0
39.0,65.6,38.9,30.0,15,63.23,2
26.4,21.8,37.1,5.0,7,25.78,0
40.2,66.8,38.8,45.0,14,69.72,2
32.3,39.0,31.49,1.3,20,32.53,1
31.8,41.0,30.57,27.9,21,32.17,1
39.4,56.8,38.6,30.0,12,57.73,2
32.3,39.0,31.43,6.2,20,32.53,1
37.8,58.7,37.7,45.0,9,53.36,1
32.2,40.1,37.2,20.0,14,32.59,1
26.1,31.5,36.4,10.0,9,25.95,0
35.0,47.7,37.9,20.0,12,39.8,1
43.2,98.4,39.2,90.0,13,132.7,3
26.5,24.6,37.2,20.0,6,25.93,0
25.4,20.3,37.1,15.0,8,25.18,0
26.8,35.8,36.5,10.0,9,26.53,0
39.3,50.0,38.8,45.0,15,52.53,2
35.8,41.0,37.8,30.0,9,39.09,1
25.1,40.2,36.6,5.0,10,25.73,0
42.2,57.3,38.8,60.0,15,69.31,2
43.2,85.9,40.7,105.0,15,111.81,3
30.2,46.0,29.31,2.5,10,30.72,1
45.9,73.8,40.7,90.0,13,111.56,3
25.7,47.0,36.7,15.0,6,26.25,0
31.8,40.0,30.87,29.2,21,31.99,1
30.8,64.2,37.7,30.0,12,35.47,1
42.5,28.0,35.55,5.7,14,47.15,1
26.6,27.0,36.8,15.0,8,26.07,0
45.5,98.1,40.8,90.0,14,153.68,3
45.5,64.9,39.9,75.0,13,95.13,3
27.4,24.9,37.3,20.0,6,26.49,0
41.5,70.9,38.8,30.0,16,80.6,2
30.2,46.0,29.39,6.3,10,30.72,1
33.3,40.0,26.17,2.0,14,34.26,1
25.6,21.1,36.2,15.0,9,25.31,0
40.6,79.9,39.3,120.0,16,85.98,3
35.7,39.1,37.7,20.0,9,38.25,1
32.3,39.0,31.47,4.6,20,32.53,1
37.9,49.6,38.8,60.0,14,48.08,2
30.2,46.0,29.45,3.0,10,30.72,1
32.3,39.0,30.59,11.3,20,32.53,1
31.8,40.0,30.39,28.8,21,31.99,1
44.8,97.9,40.9,75.0,15,146.55,3
44.0,82.0,41.0,75.0,16,111.54,3
41.7,80.0,38.5,45.0,11,92.95,2
25.2,34.5,37.3,20.0,9,25.61,0
31.8,40.0,30.87,29.1,21,31.99,1
30.2,46.0,29.45,5.8,10,30.72,1
38.0,37.0,33.85,9.2,14,42.1,1
40.5,64.3,38.6,30.0,11,68.69,2
38.3,56.4,38.8,90.0,13,53.55,2
32.3,39.0,31.33,1.6,20,32.53,1
27.4,27.4,36.3,5.0,7,26.58,0
47.6,91.7,40.5,90.0,14,160.24,3
35.7,72.5,38.2,30.0,14,54.58,2
40.1,63.1,38.6,30.0,16,65.8,2
49.4,66.9,40.3,105.0,17,123.19,3
25.5,44.0,37.3,10.0,6,26.04,0
25.2,34.9,36.2,15.0,9,25.62,0
43.9,53.4,38.1,30.0,15,72.49,2
25.7,29.4,36.6,5.0,8,25.67,0
42.7,72.8,38.7,30.0,12,89.7,2
35.1,55.1,37.4,15.0,10,43.06,1
26.1,25.2,36.1,15.0,7,25.73,0
26.4,49.2,37.0,5.0,6,26.85,0
26.7,39.1,36.5,20.0,6,26.61,0
49.3,85.5,40.8,120.0,12,162.14,3
41.8,57.5,38.5,90.0,16,67.81,2
25.7,44.9,37.3,20.0,10,26.19,0
32.3,40.0,31.57,14.0,20,32.71,1
32.3,39.0,31.41,7.3,20,32.53,1
38.9,67.8,38.7,30.0,11,64.68,2
25.9,22.1,37.3,10.0,8,25.51,0
32.3,38.0,30.59,0.4,20,32.35,1
26.6,27.0,37.4,15.0,6,26.07,0
36.2,67.5,38.3,45.0,14,53.31,2
43.9,55.2,38.7,45.0,16,74.49,2
49.7,98.5,40.8,60.0,13,198.68,3
32.0,53.6,37.6,20.0,12,35.27,1
35.6,44.7,37.7,30.0,10,40.01,1
33.0,68.7,37.2,30.0,13,42.92,1
48.6,97.1,40.5,105.0,12,183.04,3
25.6,20.4,37.1,10.0,8,25.29,0
25.3,42.5,36.9,15.0,7,25.89,0
35.8,35.4,37.6,20.0,13,37.29,1
32.3,39.0,31.35,3.4,20,32.53,1
40.4,74.2,38.2,60.0,14,78.34,2
25.7,34.0,36.6,20.0,10,25.83,0
32.3,39.0,31.41,5.8,20,32.53,1
32.3,39.0,31.41,3.6,20,32.53,1
38.4,81.2,38.0,90.0,15,74.61,2
40.0,55.8,38.5,60.0,11,59.17,2
45.6,83.6,39.7,120.0,17,126.42,3
41.5,97.2,40.6,60.0,14,116.02,3
37.5,77.3,38.1,60.0,11,66.29,2
43.4,74.1,38.7,90.0,14,95.69,2
37.7,82.2,38.1,90.0,12,71.71,2
47.9,92.6,40.1,75.0,15,165.17,3
32.3,39.0,31.53,2.0,20,32.53,1
27.1,24.0,36.5,20.0,7,26.27,0
46.5,70.8,41.0,60.0,13,110.59,3
38.0,38.0,33.41,9.3,14,42.53,1
42.2,63.1,38.2,45.0,12,75.41,2
27.1,36.6,36.1,10.0,9,26.77,0
25.5,47.8,37.1,5.0,8,26.15,0
26.2,55.1,37.1,10.0,10,26.93,0
40.0,71.4,38.1,90.0,11,73.3,2
32.3,39.0,31.41,5.2,20,32.53,1
27.3,37.7,36.2,10.0,10,26.97,0
32.3,41.0,30.63,31.9,21,32.91,1
42.8,74.1,38.1,45.0,13,92.01,2
43.3,88.7,39.4,105.0,12,117.05,3
38.7,49.3,38.1,30.0,13,50.24,2
40.2,81.1,38.1,90.0,11,84.97,2
42.4,82.8,38.3,45.0,16,101.42,2
37.8,48.3,38.8,60.0,16,47.08,2
25.2,53.4,37.3,5.0,9,26.07,0
38.2,70.8,38.1,90.0,11,64.08,2
45.0,91.9,39.7,105.0,12,136.79,3
30.2,46.0,29.65,7.1,10,30.72,1
42.8,65.1,38.1,60.0,12,80.68,2
25.7,42.7,37.2,20.0,8,26.12,0
46.5,94.9,39.5,75.0,14,156.65,3
40.3,77.9,38.3,60.0,14,81.89,2
40.6,78.5,40.7,90.0,13,84.33,3
31.8,40.0,30.93,29.3,21,31.99,1
30.2,46.0,29.51,7.3,10,30.72,1
27.2,20.9,37.3,15.0,8,26.24,0
26.3,49.2,36.3,15.0,9,26.77,0
40.9,65.3,38.9,30.0,13,71.53,2
32.3,40.0,31.35,3.3,20,32.71,1
25.6,28.2,36.8,5.0,7,25.58,0
42.8,74.4,39.7,60.0,16,92.41,3
25.8,35.8,37.4,5.0,8,25.95,0
33.7,42.1,37.3,15.0,14,35.45,1
32.3,39.0,31.75,6.3,20,32.53,1
40.6,71.9,38.3,30.0,12,76.92,2
25.5,56.5,37.2,15.0,9,26.36,0
38.0,53.9,38.7,60.0,11,50.94,2
26.4,25.0,36.4,10.0,10,25.89,0
25.4,49.3,36.8,5.0,6,26.12,0
32.3,39.0,31.19,5.0,20,32.53,1
32.3,39.0,31.71,0.9,20,32.53,1
42.9,48.9,38.4,30.0,16,63.95,2
42.2,57.4,38.2,45.0,12,69.41,2
36.2,52.0,38.6,60.0,15,44.59,2
30.2,46.0,29.43,5.1,10,30.72,1
34.8,43.2,37.8,45.0,14,37.82,1
39.7,65.6,38.0,60.0,14,66.3,2
25.4,57.9,36.9,15.0,10,26.3,0
26.2,45.6,37.3,20.0,8,26.54,0
44.1,78.1,40.2,60.0,17,106.13,3
32.3,39.0,31.43,4.3,20,32.53,1
26.8,34.6,36.6,15.0,7,26.48,0
42.8,52.9,38.6,60.0,16,67.41,2
48.9,97.7,39.3,75.0,13,187.77,3
30.2,46.0,29.45,5.4,10,30.72,1
43.5,82.8,38.1,90.0,15,109.18,2
37.8,58.7,37.6,45.0,13,53.36,1
33.4,69.1,37.7,45.0,11,44.35,1
42.3,74.2,39.7,60.0,14,89.14,3
25.3,46.2,36.9,5.0,8,25.99,0
33.9,49.9,37.8,45.0,10,38.14,1
32.3,41.0,30.53,31.0,21,32.91,1
30.7,32.3,37.2,45.0,14,29.64,1
26.1,29.8,36.7,20.0,10,25.89,0
26.8,37.4,36.2,15.0,7,26.6,0
25.2,34.5,36.3,15.0,10,25.61,0
30.2,46.0,29.35,2.3,10,30.72,1
32.3,39.0,31.43,5.6,20,32.53,1
30.2,46.0,29.63,6.4,10,30.72,1
41.7,63.6,38.3,30.0,15,73.56,2
42.4,53.2,38.2,30.0,12,66.11,2
26.0,52.1,36.3,15.0,9,26.64,0
41.8,48.0,38.8,90.0,12,59.25,2
41.0,55.4,38.9,60.0,15,62.63,2
26.4,24.1,37.3,20.0,9,25.86,0
30.2,46.0,29.39,1.6,10,30.72,1
26.7,29.6,36.9,20.0,6,26.22,0
30.4,69.3,37.5,45.0,11,35.85,1
34.4,50.5,37.8,20.0,13,39.46,1
27.1,25.8,37.2,20.0,8,26.33,0
36.9,42.0,37.2,15.0,9,41.81,1
44.7,80.2,39.0,105.0,17,113.71,3
34.3,60.6,37.6,45.0,11,43.28,1
32.3,39.0,31.57,1.4,20,32.53,1
26.9,36.7,36.9,10.0,10,26.64,0
27.2,24.8,36.1,10.0,9,26.36,0
27.6,21.8,37.2,15.0,7,26.52,0
29.4,69.9,37.8,20.0,9,33.6,1
32.4,53.3,37.8,15.0,13,36.0,1
32.3,39.0,31.61,2.5,20,32.53,1
35.7,64.9,38.6,90.0,12,49.9,2
40.9,87.4,39.5,75.0,14,97.38,3
27.4,36.2,36.4,10.0,10,26.96,0
29.4,62.6,37.3,30.0,9,32.18,1
25.5,38.4,36.9,10.0,7,25.88,0
31.8,41.0,30.65,30.5,21,32.17,1
41.2,66.3,38.8,45.0,12,74.0,2
25.4,41.1,37.4,10.0,8,25.91,0
27.0,38.8,36.9,10.0,8,26.8,0
43.5,48.2,38.3,60.0,11,65.51,2
26.2,26.3,37.3,20.0,10,25.82,0
25.7,23.8,37.1,10.0,10,25.47,0
44.3,65.0,39.5,105.0,14,88.53,3
37.6,64.2,38.9,60.0,13,56.43,2
25.1,39.9,37.3,20.0,7,25.73,0
32.3,39.0,30.67,8.0,20,32.53,1
26.3,21.2,37.3,20.0,8,25.7,0
31.8,41.0,30.59,33.2,21,32.17,1
25.6,56.6,36.4,15.0,9,26.44,0
38.8,82.9,38.4,30.0,16,78.62,2
36.6,56.4,37.3,15.0,10,48.03,1
25.7,30.8,36.6,10.0,9,25.72,0
30.2,46.0,29.45,6.6,10,30.72,1
43.2,72.4,39.3,60.0,16,92.14,3
46.0,98.7,39.5,75.0,12,159.88,3
26.0,26.4,36.3,5.0,6,25.72,0
25.7,29.5,37.4,15.0,6,25.68,0
33.2,59.6,37.8,30.0,11,39.88,1
25.6,39.6,36.7,15.0,9,25.97,0
30.2,46.0,29.43,1.8,10,30.72,1
26.8,35.6,36.3,10.0,10,26.52,0
26.4,21.5,36.6,10.0,8,25.77,0
47.5,74.3,40.1,90.0,14,123.78,3
43.0,79.7,40.5,60.0,14,101.06,3
39.4,49.7,38.0,60.0,11,52.64,2
25.0,26.7,36.3,15.0,8,25.25,0
32.3,69.9,37.3,15.0,14,41.26,1
41.1,77.9,40.8,120.0,16,86.6,3
39.9,69.9,38.9,45.0,12,71.3,2
41.6,31.0,35.21,4.7,14,46.93,1
43.6,88.2,40.5,120.0,15,118.59,3
25.4,55.4,36.9,15.0,9,26.25,0
42.5,28.0,35.15,5.7,14,47.15,1
49.8,67.6,39.4,60.0,16,127.37,3
26.3,30.2,36.7,15.0,7,26.01,0
25.1,39.0,37.0,20.0,9,25.7,0
47.8,76.3,41.0,60.0,15,129.83,3
34.7,36.8,37.5,30.0,11,35.79,1
44.3,72.8,39.7,120.0,17,99.47,3
30.2,46.0,29.45,5.6,10,30.72,1
47.6,86.5,40.2,75.0,14,148.93,3
30.1,32.6,37.2,45.0,10,29.05,1
30.2,46.0,29.69,6.9,10,30.72,1
37.3,49.2,38.4,90.0,15,46.18,2
25.3,20.4,36.1,5.0,6,25.13,0
41.8,88.2,40.6,120.0,17,104.91,3
37.7,68.5,37.8,15.0,9,60.03,1
40.2,50.2,38.0,90.0,15,55.57,2
32.0,41.0,30.63,33.0,21,32.46,1
32.3,39.0,31.43,2.7,20,32.53,1
48.1,65.8,40.8,90.0,17,112.46,3
26.4,21.4,36.4,5.0,7,25.77,0
40.9,74.2,39.2,60.0,13,81.09,3
42.0,29.0,35.27,5.0,14,46.67,1
38.6,60.4,38.5,60.0,16,57.47,2
35.8,53.2,38.6,30.0,16,44.08,2
45.6,77.3,40.5,105.0,14,115.35,3
30.5,47.0,37.5,45.0,11,31.3,1
25.1,54.4,37.2,15.0,7,26.01,0
39.3,69.7,38.2,45.0,12,68.22,2
31.8,40.0,30.47,0.3,13,31.99,1
32.3,39.0,30.57,11.1,20,32.53,1
26.4,27.3,37.2,20.0,7,25.97,0
25.6,31.5,36.8,10.0,7,25.7,0
42.9,29.0,34.83,6.0,14,48.59,1
33.3,40.0,26.15,1.9,14,34.26,1
47.6,84.9,40.3,90.0,12,145.55,3
42.0,31.0,34.93,4.8,14,47.81,1
25.8,42.2,36.3,15.0,7,26.16,0
32.3,39.0,31.43,6.1,20,32.53,1
32.3,39.0,31.43,5.5,20,32.53,1
26.6,30.8,36.4,15.0,7,26.21,0
32.2,41.0,30.71,30.9,21,32.76,1
25.1,25.6,36.9,20.0,10,25.25,0
43.7,77.4,38.4,30.0,12,102.37,2
48.0,74.1,39.2,75.0,14,127.09,3
27.1,34.5,37.1,10.0,7,26.67,0
35.8,39.8,37.8,45.0,9,38.68,1
27.3,31.3,36.9,20.0,7,26.67,0
48.9,62.0,39.8,120.0,14,110.78,3
41.8,64.7,38.1,45.0,13,75.22,2
43.8,73.9,38.9,30.0,13,97.92,2
25.9,45.5,36.8,5.0,10,26.33,0
38.0,61.0,38.2,60.0,11,55.66,2
44.3,65.5,39.2,120.0,14,89.2,3
41.8,65.1,38.5,45.0,14,75.65,2
44.8,75.3,41.0,90.0,17,106.53,3
35.3,69.8,38.9,45.0,11,51.34,2
43.3,74.0,38.4,30.0,16,94.94,2
37.2,51.0,38.3,90.0,13,46.86,2
40.6,64.4,40.5,90.0,14,69.24,3
36.5,67.0,37.3,45.0,10,54.12,1
32.3,39.0,30.47,11.1,20,32.53,1
27.5,26.7,36.7,15.0,9,26.62,0
25.0,22.6,36.3,10.0,6,25.07,0
25.3,21.7,37.1,20.0,10,25.18,0
27.9,29.0,36.8,5.0,6,26.98,0
25.5,36.4,37.2,20.0,6,25.81,0
48.6,98.9,40.3,75.0,12,187.53,3
32.3,39.0,30.51,10.5,20,32.53,1
33.8,40.0,27.59,2.2,14,35.09,1
38.8,41.6,37.5,20.0,13,46.12,1
43.7,72.7,40.2,60.0,17,95.59,3
35.6,58.7,38.7,45.0,12,46.21,2
25.8,53.1,36.3,15.0,7,26.51,0
41.9,63.3,40.9,90.0,16,74.19,3
43.3,63.0,38.7,90.0,15,80.73,2
47.2,62.3,40.4,105.0,16,101.04,3
25.1,48.8,37.2,10.0,7,25.93,0
37.8,51.8,38.1,90.0,12,49.05,2
25.2,26.0,36.9,20.0,9,25.31,0
26.5,38.9,37.0,20.0,8,26.47,0
25.5,53.9,36.6,20.0,6,26.3,0
31.8,41.0,30.47,0.4,13,32.17,1
32.3,41.0,23.79,1.1,14,32.91,1
35.4,50.5,38.0,90.0,13,41.85,2
38.0,80.1,38.9,30.0,16,71.37,2
32.3,39.0,31.61,1.8,20,32.53,1
33.8,48.4,37.2,15.0,13,37.44,1
38.2,51.3,38.8,45.0,16,49.96,2
27.3,29.5,37.2,5.0,9,26.59,0
36.9,54.5,38.7,30.0,15,47.89,2
43.4,70.4,40.2,105.0,13,90.65,3
43.0,27.0,34.61,6.1,14,47.6,1
26.1,44.1,36.2,10.0,6,26.42,0
43.8,65.9,38.3,90.0,16,86.98,2
27.2,20.8,36.3,15.0,10,26.23,0
26.4,49.4,36.7,20.0,10,26.86,0
42.5,27.0,32.35,7.5,14,46.59,1
26.9,37.0,37.0,5.0,10,26.65,0
32.3,39.0,31.53,6.5,20,32.53,1
32.9,34.4,37.3,30.0,9,32.56,1
37.5,36.5,37.4,20.0,11,40.87,1
25.9,42.6,36.9,5.0,7,26.23,0
26.0,22.6,37.2,5.0,7,25.58,0
31.8,41.0,30.33,0.1,13,32.17,1
48.5,79.9,39.4,120.0,12,142.7,3
34.9,65.0,37.5,30.0,11,47.25,1
41.4,73.5,38.9,30.0,11,83.08,2
29.9,69.1,37.4,15.0,11,34.59,1
32.3,39.0,31.57,9.6,20,32.53,1
46.1,83.8,39.1,105.0,13,130.79,3
31.8,41.0,30.63,30.1,21,32.17,1
48.2,87.5,39.0,105.0,14,156.53,3
26.5,33.1,36.9,10.0,10,26.24,0
26.2,35.7,37.1,20.0,10,26.16,0
26.5,23.1,37.2,15.0,7,25.88,0
42.7,76.0,38.4,90.0,15,93.95,2
30.2,46.0,29.45,6.2,10,30.72,1
43.0,27.0,28.89,6.3,14,47.6,1
49.5,63.3,39.9,60.0,14,116.97,3
44.7,97.7,39.5,120.0,15,145.21,3
27.3,28.1,37.1,5.0,10,26.54,0
42.0,28.0,32.99,7.6,14,46.13,1
29.3,54.7,37.6,30.0,11,30.72,1
25.1,32.3,36.3,10.0,10,25.5,0
47.0,76.1,40.3,120.0,15,123.43,3
32.3,39.0,30.47,11.0,20,32.53,1
26.2,28.8,36.9,5.0,9,25.91,0
26.3,22.8,37.1,20.0,9,25.76,0
25.9,36.2,36.5,20.0,10,26.01,0
25.9,36.5,37.0,15.0,9,26.02,0
26.2,52.7,37.2,20.0,8,26.83,0
32.3,40.0,31.57,14.1,20,32.71,1
41.6,62.8,38.9,90.0,13,72.25,2
32.3,39.0,31.47,5.0,20,32.53,1
30.2,46.0,29.39,5.0,10,30.72,1
42.3,82.6,38.5,45.0,15,100.45,2
26.5,42.2,36.9,20.0,6,26.61,0
35.2,38.0,26.83,2.8,14,36.99,1
43.8,26.0,26.43,6.8,14,48.64,1
45.7,87.5,40.8,105.0,12,134.47,3
26.1,36.3,37.3,20.0,10,26.13,0
42.1,52.4,38.7,90.0,13,64.18,2
25.7,51.5,36.5,5.0,9,26.39,0
25.2,55.1,36.6,5.0,6,26.1,0
30.2,46.0,29.35,4.1,10,30.72,1
41.1,28.0,34.07,8.0,14,44.35,1
32.3,39.0,31.47,2.1,20,32.53,1
32.3,39.0,31.61,9.6,20,32.53,1
25.6,33.7,36.6,5.0,6,25.77,0
44.3,98.1,40.5,120.0,12,142.23,3
25.2,38.5,37.1,10.0,9,25.73,0
43.5,74.0,38.4,30.0,12,96.18,2
40.2,94.3,39.9,90.0,12,101.58,3
27.3,27.1,37.2,5.0,8,26.5,0
26.2,31.7,36.9,10.0,6,26.01,0
32.3,39.0,31.69,0.8,20,32.53,1
47.1,85.2,40.7,105.0,12,141.86,3
41.4,60.5,38.4,60.0,15,69.02,2
41.0,54.5,38.8,45.0,13,61.85,2
30.2,46.0,29.55,7.5,10,30.72,1
38.5,37.0,35.55,3.7,14,43.18,1
47.5,90.5,40.6,120.0,12,156.64,3
42.5,29.0,35.85,5.8,14,47.73,1
25.6,28.5,36.3,15.0,10,25.59,0
